000	แมวพื้นฐาน<br><br>	กล้ามที่ฝึกมาอย่างดี<br>คือเสน่ห์ของแมวตัวนี้<br>	กล้ามที่ฝึกมาอย่างดีและทรงผม<br>คือเสน่ห์ของแมวตัวนี้<br>		
245	ตัวเล็กที่ใฝ่ฝันว่าจะเป็น<br>แมวที่มีพลังและระยะโจมตีอันยอดเยี่ยม<br>	ตัวเล็กที่ใฝ่ฝันว่าจะเป็น<br>แมวที่มีขาสวยยิ่งยวด<br>	ตัวเล็กที่ใฝ่ฝันว่าจะเป็น<br>แมวผู้ชำนาญศาสตร์แห่งการใช้ขา<br>อาจจะกระแทกกลับเอเลี่ยนและทะลวงบาเรียได้		
246	ตัวเล็กที่ใฝ่ฝันว่าจะเป็น<br>แมวที่ใช้หัวคิดไวทำไว<br>	ตัวเล็กที่ใฝ่ฝันว่าจะเป็น<br>แมวที่จะโยกหัวไปกับเพลงร็อกเท่านั้น!<br>	ตัวเล็กที่ใฝ่ฝันว่าจะเป็น<br>แมวที่ใช้ขนแผงคอทำความสะอาดบ้าน<br>มีภูมิต้านคลื่น		
247	ตัวเล็กที่ใฝ่ฝันว่าจะเป็น<br>แมวที่มีพลังชีวิตเท่าเม็ดถั่ว<br>และมีพลังโจมตีที่ยอดเยี่ยม (โจมตีพื้นที่)	ตัวเล็กที่ใฝ่ฝันว่าจะเป็น<br>แมวผู้เอาชนะแรงดึงดูด<br>และจัดการศัตรูหลายตัวได้ดี (โจมตีพื้นที่)	ตัวเล็กที่ใฝ่ฝันว่าจะเป็น<br>แมวผู้ที่ทำลายเมืองทั้งเมืองด้วยลำแสง<br>เก่งกับศัตรูซอมบี้ (โจมตีพื้นที่)		
248	ตัวละครจาก GirlsMons!<br>และถูกรถชนแต่ยังไม่ตาย!<br>อาจจะชะลอการเคลื่อนไหวของซอมบี้ได้!	ตัวละครจาก GirlsMons!<br>เป็นแมวที่คลั่งไคล้ในดินแดนของผู้มีชีวิต<br>อาจจะชะลอการเคลื่อนไหวของซอมบี้ได้!	แมวที่ผ่านประตูข้ามมิติเข้ามา<br>ถ้าคุณผ่านมาแล้ว จะกลับไปไม่ได้อีก<br>มีโอกาสเล็กน้อยที่จะชะลอซอมบี้		
249					
250					
251					
252					
253					
254					
255					
256					
257	มหาเทพแห่งเหล่าพระเจ้าโบราณแห่งเขาโอลิมปัส<br>ทำลายล้างทุกอย่างด้วยหอกแห่งสรวงสวรรค์<br>เก่งกับศัตรูเทพ (โจมตีพื้นที่)	จากความเดือดดาลแห่งทวยเทพ ได้ทำให้พลังปะทุขึ้น<br>ใบดาบแห่งสวรรค์จะฟาดฟันศัตรูเป็นเถ้าธุลี<br>เก่งกับศัตรูเทพ (โจมตีพื้นที่)	ผู้ได้รับพรจากมานา ใช้ผลไม้แห่งการกำเนิด<br>เพื่อสร้างสรวงสวรรค์แห่งใหม่ แพ้ความโกรธ<br>ของเฮรา แต่เก่งกับศัตรูเเทพ (โจมตีพื้นที่)		
258	เทพเจ้าแห่งความตายผู้นำดวงวิญญาณไปสู่ปรโลก<br>ใช้ไม้เท้าแห่งปรโลกไล่ความผิดบาปของมนุษย์<br>มีภูมิต้านคลื่น (โจมตีพื้นที่)	อำนาจของเขาในปรโลกนั้นถือเป็นที่สุด<br>เพียงสัมผัสเดียวจากไม้เท้าศักดิ์สิทธิ์ ก็จะทำให้ชีวิตเหือดหาย<br>มีภูมิต้านคลื่น (โจมตีพื้นที่)	เทพเจ้าแห่งความตายที่ใช้ผลไม้แห่งการกำเนิดเพื่อ<br>ตัดห่วงที่รั้งวิญญาณความตายไว้ให้อยู่ในโลกมนุษย์<br>มีภูมิต้านคลื่น (โจมตีพื้นที่)		
259	เทพเจ้าแห่งความสวยงาม ความภาคภูมิใจ ความรัก และก็...<br>คันธนูสีทองของเธอจะยิงระยะไกล<br>สร้างดาเมจมหาศาลต่อศัตรูเอเลี่ยน (ระยะไกล)	คันธนูอันสง่างามของเธอสามารถให้ชีวิตอันยืนยาว<br>หรือปลิดชีวิตก็ได้... เพราะฉะนั้นต้องระวังคำพูดให้ดี!<br>สร้างดาเมจมหาศาลต่อศัตรูเอเลี่ยน (ระยะไกล)	เทพธิดาแห่งความรัก ความงาม และความภูมิใจ ผู้ได้พรจาก<br>ผลไม้แห่งการกำเนิด ทั้งชีวิตและความตายต่างรับใช้เธอ<br>ดาเมจพื้นที่มหาศาลระยะไกลต่อเอเลี่ยน		
